Custom Heading: ,,,,,,,,,,,,,,,,
Formatting Options: Sort Options -  Invoice Date ,,,,,,,,,,,,,,,,
Date Selection: 02/01/2019 to 03/10/2020,,,,,,,,,,,,,,,,
Customer Selection: 467367 ESTATES PHY & SURG SUPPL,,,,,,,,,,,,,,,,
Supplier Selection: ALL,,,,,,,,,,,,,,,,
Item Selection: ALL,,,,,,,,,,,,,,,,
Advanced Options: NA,,,,,,,,,,,,,,,,
Cust#,Customer Name,McK Item#,NDC/UPC,Item Description,Generic Description,OrigInvc,Invc/Cred#,Invc/CrDate,C,Ord Qty,Fill,Return,Net,UOM,Unit Price,Ext.Price
467367,ESTATES PHY & SURG SUPPL,3669512,00781569031,EZETIMIBE TAB 10MG SAN     30@,ezetimibe,7143102759,7143102759,07/02/2019,Y,12,12,0,12,EA,4.35,52.20
467367,ESTATES PHY & SURG SUPPL,1160274,51672402301,ACETAZOL TAB 250MG  TAR   100@,acetazolamide,7142870242,7142870242,07/01/2019,Y,2,2,0,2,EA,37.71,75.42
467367,ESTATES PHY & SURG SUPPL,1227958,49884098501,NATEGLIN TAB 120MG  PAR   100@,nateglinide,7142870239,7142870239,07/01/2019,Y,1,1,0,1,EA,31.08,31.08
467367,ESTATES PHY & SURG SUPPL,1239342,34580265087,LORATADINE TAB 10MG PER   300@,loratadine,7142870232,7142870232,07/01/2019,Y,6,6,0,6,EA,11.59,69.54
467367,ESTATES PHY & SURG SUPPL,1239342,34580265087,LORATADINE TAB 10MG PER   300@,loratadine,7142870240,7142870240,07/01/2019,Y,12,12,0,12,EA,11.59,139.08
467367,ESTATES PHY & SURG SUPPL,1257104,01093926544,SM ALCOHOL PREP STRL PADS  100,alcohol antiseptic pads,7142870231,7142870231,07/01/2019,N,24,24,0,24,EA,1.32,31.68
467367,ESTATES PHY & SURG SUPPL,1328111,45802013132,HALOBETAS OINT 0.05% PER 50GM@,halobetasol propionate,7142870239,7142870239,07/01/2019,Y,6,6,0,6,EA,44.76,268.56
467367,ESTATES PHY & SURG SUPPL,1414275,30904572514,MINTOX LIQ X/STR    MMP  12OZ@,mag hydrox/aluminum hyd/simeth,7142870240,7142870240,07/01/2019,Y,24,24,0,24,EA,1.89,45.36
467367,ESTATES PHY & SURG SUPPL,1690486,51991079606,RIVASTIG CAP 6MG BRECK    60@,rivastigmine tartrate,7142870233,7142870233,07/01/2019,Y,2,2,0,2,EA,27.16,54.32
467367,ESTATES PHY & SURG SUPPL,1700137,69907370805,FREESTYLE LITE GLUCOSE MONITOR,blood-glucose meter,7142870232,7142870232,07/01/2019,N,6,6,0,6,EA,15.75,94.50
467367,ESTATES PHY & SURG SUPPL,1700137,69907370805,FREESTYLE LITE GLUCOSE MONITOR,blood-glucose meter,7142870240,7142870240,07/01/2019,N,12,12,0,12,EA,15.75,189.00
467367,ESTATES PHY & SURG SUPPL,1700608,69907370822,FREESTYLE LITE TEST STRIPS  50,blood sugar diagnostic,7142870232,7142870232,07/01/2019,N,48,48,0,48,EA,72.58,"3,483.84"
467367,ESTATES PHY & SURG SUPPL,1751098,31722073090,IRBESARTAN TAB 150MG CAMB  90@,irbesartan,7142870239,7142870239,07/01/2019,Y,2,2,0,2,EA,34.32,68.64
467367,ESTATES PHY & SURG SUPPL,1802255,30904262170,CHEWABLE-VITE TAB   MMP   250@,pediatric multivitamin no.17,7142870232,7142870232,07/01/2019,Y,2,2,0,2,EA,3.64,7.28
467367,ESTATES PHY & SURG SUPPL,1802255,30904262170,CHEWABLE-VITE TAB   MMP   250@,pediatric multivitamin no.17,7142870240,7142870240,07/01/2019,Y,2,2,0,2,EA,3.64,7.28
467367,ESTATES PHY & SURG SUPPL,1819093,30193737701,CONTOUR NEXT METER       37701,blood-glucose meter,7142870240,7142870240,07/01/2019,N,12,12,0,12,EA,16.15,193.80
467367,ESTATES PHY & SURG SUPPL,1875111,30904053046,TAB-A-VITE          MMP    30,multivitamin,7142870231,7142870231,07/01/2019,Y,48,48,0,48,EA,0.65,31.20
467367,ESTATES PHY & SURG SUPPL,1895176,60758088005,FLUOROM OPH SUS 0.1% GRE  5ML,fluorometholone,7142870239,7142870239,07/01/2019,Y,4,4,0,4,EA,66.61,266.44
467367,ESTATES PHY & SURG SUPPL,1902444,34580228034,BENZOYL PRX WSH 5% PER 8OZ@,benzoyl peroxide,7142870240,7142870240,07/01/2019,Y,4,4,0,4,EA,6.47,25.88
467367,ESTATES PHY & SURG SUPPL,1914373,57664050658,METOPROL TRT TB 25MG CAR 1000@,metoprolol tartrate,7142870233,7142870233,07/01/2019,Y,4,4,0,4,EA,25.71,102.84
467367,ESTATES PHY & SURG SUPPL,1920768,30904131309,BISMATROL LIQ       MMP   8OZ@,bismuth subsalicylate,7142870240,7142870240,07/01/2019,Y,6,6,0,6,EA,1.98,11.88
467367,ESTATES PHY & SURG SUPPL,2002434,35388500972,ONE TOUCH ULTRA TEST STRIP  50,blood sugar diagnostic,7142870232,7142870232,07/01/2019,N,48,48,0,48,EA,63.10,"3,028.80"
467367,ESTATES PHY & SURG SUPPL,2004687,67877022001,CEPHALEX CAP 250MG ASCE 100@,cephalexin,7142870239,7142870239,07/01/2019,Y,2,2,0,2,EA,5.33,10.66
467367,ESTATES PHY & SURG SUPPL,2048874,65862061890,QUINAP TAB 10MG AURO 90@,quinapril HCl,7142870239,7142870239,07/01/2019,Y,5,5,0,5,EA,4.32,21.60
467367,ESTATES PHY & SURG SUPPL,2075844,35167221028,CETIRIZ ORAL SOL 1MG TAR 4OZ@,cetirizine HCl,7142870240,7142870240,07/01/2019,Y,24,24,0,24,EA,2.33,55.92
467367,ESTATES PHY & SURG SUPPL,2080729,16714085402,METOPROL SUCC ER 100MG500NSTR@,metoprolol succinate,7142870233,7142870233,07/01/2019,Y,1,1,0,1,EA,58.94,58.94
467367,ESTATES PHY & SURG SUPPL,2239382,30904546052,OYST CAL+D TB 500MG MMP    60@,calcium carbonate/vitamin D3,7142870232,7142870232,07/01/2019,Y,48,48,0,48,EA,1.13,54.24
467367,ESTATES PHY & SURG SUPPL,2574481,01093968444,SM EYE ITCH ALLER       0.17OZ,ketotifen fumarate,7142870240,7142870240,07/01/2019,N,24,24,0,24,EA,5.76,138.24
467367,ESTATES PHY & SURG SUPPL,2905669,33342005510,PIOGLITAZONE TAB 30MG MACL 90@,pioglitazone HCl,7142870234,7142870234,07/01/2019,Y,4,4,0,4,EA,4.25,17.00
467367,ESTATES PHY & SURG SUPPL,2905669,33342005510,PIOGLITAZONE TAB 30MG MACL 90@,pioglitazone HCl,7142870239,7142870239,07/01/2019,Y,3,3,0,3,EA,4.25,12.75
467367,ESTATES PHY & SURG SUPPL,3300613,65862056099,PANTOPRAZ SOD DR 40MG AUR1000@,pantoprazole sodium,7142870239,7142870239,07/01/2019,Y,1,1,0,1,EA,39.29,39.29
467367,ESTATES PHY & SURG SUPPL,3432374,23155010210,METFORM HCL TB500MG HERI 1000@,metformin HCl,7142870233,7142870233,07/01/2019,Y,6,6,0,6,EA,14.06,84.36
467367,ESTATES PHY & SURG SUPPL,3465416,64980051405,TIMOLOL MAL OPH .5% RIS 5ML@,timolol maleate,7142870239,7142870239,07/01/2019,Y,6,6,0,6,EA,1.92,11.52
467367,ESTATES PHY & SURG SUPPL,3495959,57237002405,GLYBUR+MET TB 2.5/500MGRIS500@,glyburide/metformin HCl,7142870233,7142870233,07/01/2019,Y,1,1,0,1,EA,18.00,18.00
467367,ESTATES PHY & SURG SUPPL,3509692,01093978344,SM ACID RED RANIT TAB 75MG 30,ranitidine HCl,7142870235,7142870235,07/01/2019,N,4,4,0,4,EA,2.51,10.04
467367,ESTATES PHY & SURG SUPPL,3511904,01093978844,SM CLEARLAX PLY GLYC PWD 8.3OZ,polyethylene glycol 3350,7142870236,7142870236,07/01/2019,N,4,4,0,4,EA,5.35,21.40
467367,ESTATES PHY & SURG SUPPL,3511912,01093978944,SM CLEARLAX PLY GLYC    17.9OZ,polyethylene glycol 3350,7142870236,7142870236,07/01/2019,N,4,4,0,4,EA,9.39,37.56
467367,ESTATES PHY & SURG SUPPL,3551223,69315012710,FOLIC ACID TAB 1MG LEAD 1000@,folic acid,7142870239,7142870239,07/01/2019,Y,4,4,0,4,EA,21.88,87.52
467367,ESTATES PHY & SURG SUPPL,3661097,10370074505,GLIPIZIDE ER TAB 5MG PAR 500@,glipizide,7142870237,7142870237,07/01/2019,Y,1,1,0,1,EA,45.77,45.77
467367,ESTATES PHY & SURG SUPPL,3732948,11534016503,FOLIC ACID TB 1MG   SUNR 1000@,folic acid,7142870242,7142870242,07/01/2019,Y,2,2,0,2,EA,10.77,21.54
467367,ESTATES PHY & SURG SUPPL,3785144,00527193206,CLARITHR TB 500MG LANN 60@,clarithromycin,7142870239,7142870239,07/01/2019,Y,2,2,0,2,EA,23.73,47.46
467367,ESTATES PHY & SURG SUPPL,3957792,81000673119,REGULOID LAX PWD REG MMP 13OZ,psyllium husk (with sugar),7142870238,7142870238,07/01/2019,Y,6,6,0,6,EA,3.64,21.84
467367,ESTATES PHY & SURG SUPPL,1324425,07430000070,DESITIN PASTE MAX/STR ORIG 2OZ,cod liver oil/zinc oxide,7142547607,7142547607,06/28/2019,N,5,5,0,5,EA,3.44,17.20
467367,ESTATES PHY & SURG SUPPL,1324433,07430000071,DESITIN PASTE MAX/STR      4OZ,,7142547607,7142547607,06/28/2019,N,5,5,0,5,EA,5.50,27.50
467367,ESTATES PHY & SURG SUPPL,1902436,34580231801,BENZOYL PRX WSH 10% PER 5OZ@,benzoyl peroxide,7142547604,7142547604,06/28/2019,Y,8,8,0,8,EA,4.80,38.40
467367,ESTATES PHY & SURG SUPPL,2230662,60258016101,RENA-VITE RX TAB    CYP   100@,vit B comp no.3/folic/C/biotin,7142547606,7142547606,06/28/2019,Y,3,3,0,3,EA,12.00,36.00
467367,ESTATES PHY & SURG SUPPL,2439198,07430000300,DESITIN CREAMY RAP/RELIEF  2OZ,ZINC OXIDE,7142547607,7142547607,06/28/2019,N,5,5,0,5,EA,3.29,16.45
467367,ESTATES PHY & SURG SUPPL,2441814,07430000301,DESITIN CREAMY RAP/RELIEF  4OZ,,7142547607,7142547607,06/28/2019,N,5,5,0,5,EA,4.58,22.90
467367,ESTATES PHY & SURG SUPPL,3409687,31722072610,MONTELUKAST 10MG TAB CAM 1000@,montelukast sodium,7142547603,7142547603,06/28/2019,Y,1,1,0,1,EA,40.24,40.24
467367,ESTATES PHY & SURG SUPPL,3506060,04110081134,A&D ORIGINAL OINT 16OZ,,7142547607,7142547607,06/28/2019,N,5,5,0,5,EA,9.02,45.10
467367,ESTATES PHY & SURG SUPPL,3548989,04110081124,A&D ORIGINAL OINTMENT 4OZ,vits A and D/white pet/lanolin,7142547607,7142547607,06/28/2019,N,5,5,0,5,EA,3.62,18.10
467367,ESTATES PHY & SURG SUPPL,1180157,00555073302,TRAZODONE TAB 300MG  TEVA 100@,trazodone HCl,7142315380,7142315380,06/27/2019,Y,1,1,0,1,EA,172.99,172.99
467367,ESTATES PHY & SURG SUPPL,1489079,30193731150,CONTOUR NEXT TEST STRIPS 50,blood sugar diagnostic,7142315379,7142315379,06/27/2019,N,24,24,0,24,EA,56.14,"1,347.36"
467367,ESTATES PHY & SURG SUPPL,1725266,60505250201,LEFLUNOM TAB 10MG   APX    30@,leflunomide,7142315380,7142315380,06/27/2019,Y,1,1,0,1,EA,18.57,18.57
467367,ESTATES PHY & SURG SUPPL,1919752,30904772714,ACID-GONE ANT LIQ   MMP  12OZ@,mag carb/aluminum hydrox/algin,7142315382,7142315382,06/27/2019,Y,2,2,0,2,EA,3.19,6.38
467367,ESTATES PHY & SURG SUPPL,2159952,43547026810,ROPINIROLE TAB 0.25MG SOLC100@,ropinirole HCl,7142315380,7142315380,06/27/2019,Y,3,3,0,3,EA,2.45,7.35
467367,ESTATES PHY & SURG SUPPL,3509494,01093977744,SM GAS RELIEF SFTGEL 125MG 50,simethicone,7142315379,7142315379,06/27/2019,N,8,8,0,8,EA,2.64,21.12
467367,ESTATES PHY & SURG SUPPL,3631652,23155062102,CALCIUM ACET TAB 667MG HERI200,calcium acetate,7142315380,7142315380,06/27/2019,N,1,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,3661097,10370074505,GLIPIZIDE ER TAB 5MG PAR 500@,glipizide,7142315380,7142315380,06/27/2019,Y,2,2,0,2,EA,48.77,97.54
467367,ESTATES PHY & SURG SUPPL,3932076,69452013217,DOFETILIDE CAP 250MCG BION 60@,dofetilide,7142315381,7142315381,06/27/2019,N,3,3,0,3,EA,272.50,817.50
467367,ESTATES PHY & SURG SUPPL,3957792,81000673119,REGULOID LAX PWD REG MMP 13OZ,psyllium husk (with sugar),7142315379,7142315379,06/27/2019,Y,6,6,0,6,EA,3.64,21.84
467367,ESTATES PHY & SURG SUPPL,1173863,49884021255,RISPERID TB ODT 0.25MG PAR 30@,risperidone,7142074996,7142074996,06/26/2019,Y,2,2,0,2,EA,32.81,65.62
467367,ESTATES PHY & SURG SUPPL,1174853,30536188116,REGULOID S/F ORIG    MMP 15OZ,psyllium seed,7142078800,7142078800,06/26/2019,Y,8,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,1301969,60432012616,MEGESTR O/S 40MG/ML WOCK480ML@,megestrol acetate,7142074996,7142074996,06/26/2019,Y,2,2,0,2,EA,27.66,55.32
467367,ESTATES PHY & SURG SUPPL,1400266,62756014202,METFORM ER TAB 500MG CARA 500@,metformin HCl,7142074996,7142074996,06/26/2019,Y,4,4,0,4,EA,14.63,58.52
467367,ESTATES PHY & SURG SUPPL,1425156,50383023310,DORZO/TIM22.3/6.8/ML HI-T10ML@,dorzolamide HCl/timolol maleat,7142074996,7142074996,06/26/2019,Y,6,6,0,6,EA,8.57,51.42
467367,ESTATES PHY & SURG SUPPL,1426378,30904759080,FERR SO4 FC TB 325MG MMP 1000@,ferrous sulfate,7142074998,7142074998,06/26/2019,Y,4,4,0,4,EA,5.56,22.24
467367,ESTATES PHY & SURG SUPPL,1439421,35483855840,LORATADINE O/S ALL CHL SILA4Z@,loratadine,7142074998,7142074998,06/26/2019,Y,24,24,0,24,EA,3.46,83.04
467367,ESTATES PHY & SURG SUPPL,1610583,00093220405,METOCLOPR TAB  5MG  TEV   500@,metoclopramide HCl,7142078802,7142078802,06/26/2019,Y,3,3,0,3,EA,10.98,32.94
467367,ESTATES PHY & SURG SUPPL,1610773,61314063006,NEOMY+POLY B+DEX O/S FAL  5ML@,neomycin/polymyxin B/dexametha,7142074996,7142074996,06/26/2019,Y,6,6,0,6,EA,10.88,65.28
467367,ESTATES PHY & SURG SUPPL,1628650,00093542088,CABERGOLIN TAB 0.5MG TEV    8@,cabergoline,7142074996,7142074996,06/26/2019,Y,1,1,0,1,EA,15.84,15.84
467367,ESTATES PHY & SURG SUPPL,1984749,30536444454,REGULOID LAX PWD REG WAT 13OZ,psyllium husk (with sugar),7142078800,7142078800,06/26/2019,Y,12,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,2080547,01093959344,SM CHILD PAIN REL SUSP D/F 4OZ,acetaminophen,7142074998,7142074998,06/26/2019,N,48,48,0,48,EA,2.07,99.36
467367,ESTATES PHY & SURG SUPPL,2133940,68462019255,MOMETAS FURO CR 0.1% GLEN45GM,mometasone furoate,7142078801,7142078801,06/26/2019,Y,4,4,0,4,EA,14.99,59.96
467367,ESTATES PHY & SURG SUPPL,2214062,66993040832,CARBAMAZ ER CP 200MG PRAS 120@,carbamazepine,7142078801,7142078801,06/26/2019,Y,1,1,0,1,EA,135.12,135.12
467367,ESTATES PHY & SURG SUPPL,3225448,64380076006,ACARBOSE 100 MG TAB STR 100@,acarbose,7142074999,7142074999,06/26/2019,Y,2,2,0,2,EA,16.73,33.46
467367,ESTATES PHY & SURG SUPPL,3404654,42799080601,IVERMECTIN UD TAB 3MG EDEN 20@,ivermectin,7142074996,7142074996,06/26/2019,Y,1,1,0,1,EA,68.71,68.71
467367,ESTATES PHY & SURG SUPPL,3437852,51672131801,CICLOPIR OLAM CRM .77%TARO15G@,ciclopirox olamine,7142078801,7142078801,06/26/2019,Y,5,5,0,5,EA,2.22,11.10
467367,ESTATES PHY & SURG SUPPL,3461126,57237002505,GLYBUR+MET TAB 5/500MG CIT500@,glyburide/metformin HCl,7142074996,7142074996,06/26/2019,Y,2,2,0,2,EA,10.47,20.94
467367,ESTATES PHY & SURG SUPPL,3483518,13107001401,GLYCOPYRROLATE TB 1MG AURO100@,glycopyrrolate,7142074996,7142074996,06/26/2019,Y,1,1,0,1,EA,6.93,6.93
467367,ESTATES PHY & SURG SUPPL,3508587,30904646220,DIMAPHEN CLD&ALL PE MMP 118ML,brompheniramine/phenylephrine,7142074998,7142074998,06/26/2019,Y,12,12,0,12,EA,1.20,14.40
467367,ESTATES PHY & SURG SUPPL,3511912,01093978944,SM CLEARLAX PLY GLYC    17.9OZ,polyethylene glycol 3350,7142074998,7142074998,06/26/2019,N,5,5,0,5,EA,9.39,46.95
467367,ESTATES PHY & SURG SUPPL,3592821,55111015001,FLUOXETINE HCI TB 10MGDR/R100@,fluoxetine HCl,7142074996,7142074996,06/26/2019,Y,1,1,0,1,EA,45.27,45.27
467367,ESTATES PHY & SURG SUPPL,3631652,23155062102,CALCIUM ACET TAB 667MG HERI200,calcium acetate,7142074996,7142074996,06/26/2019,N,2,2,0,2,EA,92.76,185.52
467367,ESTATES PHY & SURG SUPPL,3669363,51672126901,BETAMET VAL CRM 0.1% TAR 15GM@,betamethasone valerate,7142078801,7142078801,06/26/2019,Y,4,4,0,4,EA,12.80,51.20
467367,ESTATES PHY & SURG SUPPL,3669413,16714073701,FENOFIBRATE TAB 48MG 90NSTR@,fenofibrate nanocrystallized,7142074996,7142074996,06/26/2019,N,2,2,0,2,EA,80.34,160.68
467367,ESTATES PHY & SURG SUPPL,3790961,31013565201,CYANOCOBALA 1000MCG TAB MAR100,cyanocobalamin (vitamin B-12),7142074998,7142074998,06/26/2019,Y,48,48,0,48,EA,2.12,101.76
467367,ESTATES PHY & SURG SUPPL,3959673,81000673120,REGULOID LAX PWD REG MMP 19OZ@,psyllium husk (with sugar),7142078800,7142078800,06/26/2019,Y,12,12,0,12,EA,5.27,63.24
467367,ESTATES PHY & SURG SUPPL,3960515,81000673122,REGULOID LAX PWD ORG MMP 19OZ@,psyllium husk (with sugar),7142078800,7142078800,06/26/2019,Y,12,12,0,12,EA,4.49,53.88
467367,ESTATES PHY & SURG SUPPL,1101799,00185021101,BENAZEP HCTZ 20/12.5MG SAN 1C,benazepril/hydrochlorothiazide,7141862670,7141862670,06/25/2019,Y,2,2,0,2,EA,46.62,93.24
467367,ESTATES PHY & SURG SUPPL,1185628,00781518692,LEVOTHYROX TAB 125MCG SAN  90@,levothyroxine sodium,7141862670,7141862670,06/25/2019,Y,2,2,0,2,EA,18.64,37.28
467367,ESTATES PHY & SURG SUPPL,1267483,00555017178,MEFLOQUINE TAB 250MG TEVA  25@,mefloquine HCl,7141862669,7141862669,06/25/2019,Y,1,1,0,1,EA,72.26,72.26
467367,ESTATES PHY & SURG SUPPL,1288331,71591205413,GLOVE VITR EX PF LGE CAREM  50,,7141862668,7141862668,06/25/2019,N,5,5,0,5,CT,4.27,21.35
467367,ESTATES PHY & SURG SUPPL,1339514,30904615760,VITA D TAB 50MCG    MMP   100@,cholecalciferol (vitamin D3),7141862668,7141862668,06/25/2019,Y,12,12,0,12,EA,1.96,23.52
467367,ESTATES PHY & SURG SUPPL,1416064,64980050448,CYPROHEPT SRP 2MG/5ML RIS 16Z@,cyproheptadine HCl,7141862669,7141862669,06/25/2019,Y,4,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,1484310,71591210432,GLOVE VINYL PF MED CAREM   100,,7141862668,7141862668,06/25/2019,N,5,5,0,5,BX,7.33,36.65
467367,ESTATES PHY & SURG SUPPL,1484336,71591210433,GLOVE VINYL PF LGE CAREM   100,,7141862668,7141862668,06/25/2019,N,5,5,0,5,BX,7.33,36.65
467367,ESTATES PHY & SURG SUPPL,1610773,61314063006,NEOMY+POLY B+DEX O/S FAL  5ML@,neomycin/polymyxin B/dexametha,7141862669,7141862669,06/25/2019,Y,6,6,0,6,EA,10.88,65.28
467367,ESTATES PHY & SURG SUPPL,1628650,00093542088,CABERGOLIN TAB 0.5MG TEV    8@,cabergoline,7141862669,7141862669,06/25/2019,Y,1,1,0,1,EA,15.84,15.84
467367,ESTATES PHY & SURG SUPPL,1639459,08290328203,PEN NDL ORIG BD 29G 12.7MM 100,"pen needle, diabetic",7141862669,7141862669,06/25/2019,Y,12,12,0,12,CT,41.88,502.56
467367,ESTATES PHY & SURG SUPPL,1663434,24208091055,ERYTHR O/O .5%      B&L 3.5GM@,erythromycin base,7141862669,7141862669,06/25/2019,Y,6,6,0,6,EA,11.41,68.46
467367,ESTATES PHY & SURG SUPPL,1700137,69907370805,FREESTYLE LITE GLUCOSE MONITOR,blood-glucose meter,7141862668,7141862668,06/25/2019,N,12,12,0,12,EA,15.75,189.00
467367,ESTATES PHY & SURG SUPPL,1725266,60505250201,LEFLUNOM TAB 10MG   APX    30@,leflunomide,7141862669,7141862669,06/25/2019,Y,2,2,0,2,EA,18.57,37.14
467367,ESTATES PHY & SURG SUPPL,1822030,61247910209,MK GLOVE LTX PF MD 14-426 100,,7141862668,7141862668,06/25/2019,N,5,5,0,5,BX,2.99,14.95
467367,ESTATES PHY & SURG SUPPL,1847920,01093920733,SM ELECTROLYT PED F/FL  33.8OZ,electrolytes/dextrose,7141862668,7141862668,06/25/2019,N,24,24,0,24,EA,2.61,62.64
467367,ESTATES PHY & SURG SUPPL,1847938,01093920833,SM ELECTROLYT PED U/FL  33.8OZ,electrolytes/dextrose,7141862668,7141862668,06/25/2019,N,12,12,0,12,EA,2.61,31.32
467367,ESTATES PHY & SURG SUPPL,1860352,30904323352,CALC CARB+D TB 6C/400IU MMP60@,calcium carbonate/vitamin D3,7141862668,7141862668,06/25/2019,Y,96,96,0,96,EA,0.95,91.20
467367,ESTATES PHY & SURG SUPPL,1903848,16729002216,PIOGLITAZ HCL TAB 45MGACCO500,pioglitazone HCl,7141862669,7141862669,06/25/2019,Y,1,1,0,1,EA,59.14,59.14
467367,ESTATES PHY & SURG SUPPL,1914373,57664050658,METOPROL TRT TB 25MG CAR 1000@,metoprolol tartrate,7141862669,7141862669,06/25/2019,Y,2,2,0,2,EA,25.71,51.42
467367,ESTATES PHY & SURG SUPPL,1924273,30904549280,THERA-M TAB        MMP   1000@,"multivit,calc,mins/iron/folic",7141862668,7141862668,06/25/2019,Y,1,1,0,1,EA,23.94,23.94
467367,ESTATES PHY & SURG SUPPL,2284719,30904531360,PRENATAL TAB         MMP  100@,prenatal no.137/iron/folic acd,7141862668,7141862668,06/25/2019,Y,12,12,0,12,EA,2.27,27.24
467367,ESTATES PHY & SURG SUPPL,2737393,71591210412,GLOVE VITR EX PF MD CAREM  100,,7141862668,7141862668,06/25/2019,N,5,5,0,5,BX,7.59,37.95
467367,ESTATES PHY & SURG SUPPL,2737617,71591210413,GLOVE VITR EX PF LG CAREM  100,,7141862668,7141862668,06/25/2019,N,5,5,0,5,BX,7.59,37.95
467367,ESTATES PHY & SURG SUPPL,3260767,62175013643,OMEPRAZ DR CAP 40MG LAN  1000@,omeprazole,7141862669,7141862669,06/25/2019,Y,2,2,0,2,EA,49.66,99.32
467367,ESTATES PHY & SURG SUPPL,3438314,01093973944,SM LICE CREME RINSE 2 OZ,permethrin,7141862668,7141862668,06/25/2019,N,24,24,0,24,EA,5.71,137.04
467367,ESTATES PHY & SURG SUPPL,3451200,29300024210,AMLODIPINE BESYL TB5MGUNI1000@,amlodipine besylate,7141862669,7141862669,06/25/2019,Y,4,0,0,0,EA,0.00,0.00
467367,ESTATES PHY & SURG SUPPL,3474798,83786400031,CAL+D TAB 500MG200IU    PLUS60,calcium carbonate/vitamin D3,7141862668,7141862668,06/25/2019,Y,48,33,0,33,EA,0.91,30.03
467367,ESTATES PHY & SURG SUPPL,3495488,07007464179,PEDIALYTE PWD ORNGE 17G CS6,,7141862668,7141862668,06/25/2019,N,8,8,0,8,CS,53.26,426.08
467367,ESTATES PHY & SURG SUPPL,3509692,01093978344,SM ACID RED RANIT TAB 75MG 30,ranitidine HCl,7141862668,7141862668,06/25/2019,N,6,6,0,6,EA,2.51,15.06
467367,ESTATES PHY & SURG SUPPL,3675287,30536999512,CONDOM PREM LUB     MMP    12@,"condoms, latex, lubricated",7141862668,7141862668,06/25/2019,Y,48,48,0,48,EA,1.99,95.52
467367,ESTATES PHY & SURG SUPPL,3677531,60505058204,MOXIFLOX HCL OPH 0.5% APOT3ML@,moxifloxacin HCl,7141862670,7141862670,06/25/2019,Y,1,1,0,1,EA,10.78,10.78
467367,ESTATES PHY & SURG SUPPL,3680790,42858013401,FENOFIBRATE CP 134MG RHOD 100,"fenofibrate,micronized",7141862669,7141862669,06/25/2019,Y,4,4,0,4,EA,13.97,55.88
467367,ESTATES PHY & SURG SUPPL,1110402,65162071110,GUANFAC TAB 1MG     AMN   100@,guanfacine HCl,7141552763,7141552763,06/24/2019,Y,1,1,0,1,EA,42.64,42.64
467367,ESTATES PHY & SURG SUPPL,1260728,00168033260,FLUTICAS CRM 0.05%  SAN  60GM,fluticasone propionate,7141552765,7141552765,06/24/2019,Y,4,4,0,4,EA,7.81,31.24
467367,ESTATES PHY & SURG SUPPL,1304856,59746017506,PREDNISON TAB 20MG  JUB   100@,prednisone,7141552762,7141552762,06/24/2019,Y,4,3,0,3,EA,8.89,26.67
467367,ESTATES PHY & SURG SUPPL,1367630,30472033956,HYDROCORT+ALO CRM 1% ALPH 1OZ@,hydrocortisone/aloe vera,7141552761,7141552761,06/24/2019,Y,48,48,0,48,EA,1.26,60.48
467367,ESTATES PHY & SURG SUPPL,1415173,00054008826,CALC ACET CAP 667MG HIK   200,calcium acetate,7141552762,7141552762,06/24/2019,Y,2,2,0,2,EA,26.67,53.34
467367,ESTATES PHY & SURG SUPPL,1614585,00093406801,PRAZOSIN CAP 2MG    TEV   100@,prazosin HCl,7141552759,7141552759,06/24/2019,Y,2,2,0,2,EA,31.70,63.40
467367,ESTATES PHY & SURG SUPPL,1780550,65862006399,METOPROLOL TAB 50MG AURO1000@,metoprolol tartrate,7141552762,7141552762,06/24/2019,Y,2,2,0,2,EA,15.53,31.06
467367,ESTATES PHY & SURG SUPPL,1785708,65862018830,ONDANSETR HCL TAB 8MG AURO30@,ondansetron HCl,7141552762,7141552762,06/24/2019,Y,4,4,0,4,EA,1.94,7.76
467367,ESTATES PHY & SURG SUPPL,1802073,30904053670,CHEWABLE-VITE+IR TAB MMP  250,multivitamin with iron,7141552761,7141552761,06/24/2019,Y,2,2,0,2,EA,4.30,8.60
467367,ESTATES PHY & SURG SUPPL,1819093,30193737701,CONTOUR NEXT METER       37701,blood-glucose meter,7141552761,7141552761,06/24/2019,N,8,8,0,8,EA,16.15,129.20
467367,ESTATES PHY & SURG SUPPL,1860352,30904323352,CALC CARB+D TB 6C/400IU MMP60@,calcium carbonate/vitamin D3,7141552761,7141552761,06/24/2019,Y,48,48,0,48,EA,0.95,45.60
467367,ESTATES PHY & SURG SUPPL,1875111,30904053046,TAB-A-VITE          MMP    30,multivitamin,7141552761,7141552761,06/24/2019,Y,48,48,0,48,EA,0.65,31.20
467367,ESTATES PHY & SURG SUPPL,1919505,30904000414,MI-ACID LIQ          MMP 12OZ,mag hydrox/aluminum hyd/simeth,7141552761,7141552761,06/24/2019,Y,24,24,0,24,EA,1.72,41.28
